,R2
2025-07-30,0.22756064209590066
2025-07-31,0.3085277494604999
2025-08-01,0.7044551926629083
2025-08-04,0.45713905162382884
2025-08-05,0.1991104966739734
2025-08-06,0.2587673284792438
2025-08-07,0.47174806649928547
2025-08-08,0.35449075282895604
2025-08-11,0.2617384082671953
2025-08-12,0.19168490185263964
2025-08-13,0.2893063000813122
2025-08-14,0.24959824138309816
2025-08-15,0.2447026579958591
2025-08-18,0.29320893534404957
2025-08-19,0.6687383858047369
2025-08-20,0.5375487008842781
2025-08-21,0.2345145402054868
2025-08-22,0.611842664435472
2025-08-25,0.3692844595581851
2025-08-26,0.47142103878841646
2025-08-27,0.41696808520031137
2025-08-28,0.16358722429994366
2025-08-29,0.44581211704233215
2025-09-01,0.1370438512612735
2025-09-02,0.6603930234233193
2025-09-03,0.2150150799968803
2025-09-04,0.3309341576017759
2025-09-05,0.28331255980562353
2025-09-08,0.40903178600788814
2025-09-09,0.19779599710701845
2025-09-10,0.20315382180705388
2025-09-11,0.2646293140980318
2025-09-12,0.15969613990344644
2025-09-15,0.3043238771572876
2025-09-16,0.6137297127062338
2025-09-17,0.25099228601250667
2025-09-18,0.5783399648596216
2025-09-19,0.24874581559927023
2025-09-22,0.2667340983912313
2025-09-23,0.3633817859755747
2025-09-24,0.2570062802493648
2025-09-25,0.34891889766896855
2025-09-26,0.41211255448949735
2025-09-29,0.29739007075871815
2025-09-30,0.269865532841041
2025-10-01,0.5347399805674229
2025-10-02,0.5326235190507151
2025-10-03,0.35377990976200846
2025-10-06,0.16449819431660595
2025-10-07,0.16952964684295835
2025-10-08,0.2481215536503194
2025-10-09,0.19056821349199893
2025-10-10,0.7271594669406322
2025-10-13,0.3352684898197803
2025-10-14,0.3603795000485088
2025-10-15,0.43633587448561406
2025-10-16,0.3432691800376555
2025-10-17,0.4163249846494018
2025-10-20,0.47392604630537194
2025-10-21,0.17476078245886317
2025-10-22,0.36876811174075097
2025-10-23,0.11956636124766928
2025-10-24,0.21174277186610924
2025-10-27,0.25711382972813923
2025-10-28,0.1608431358079242
