,R2
2025-11-05,0.14709889338826898
2025-11-06,0.24434496195287347
2025-11-07,0.143641030994897
2025-11-10,0.2805371218265137
2025-11-11,0.36838152738097074
2025-11-12,0.13647265197888103
2025-11-13,0.6571394220881697
2025-11-14,0.15123106307392498
2025-11-17,0.5593756893288913
2025-11-18,0.2176219887045684
2025-11-19,0.17655797439423282
2025-11-20,0.5596292805450787
2025-11-21,0.6210693439588079
2025-11-24,0.5797417867151238
2025-11-25,0.5420964289339423
2025-11-26,0.2872695577357679
2025-11-28,0.2645252060399985
2025-12-01,0.35531688524819405
2025-12-02,0.18659448389942568
2025-12-03,0.3803989777026513
2025-12-04,0.19180871694878554
2025-12-05,0.07977983733054717
2025-12-08,0.18229133721283963
2025-12-09,0.14569043620260347
2025-12-10,0.4039059167124528
2025-12-11,0.23352399395738999
2025-12-12,0.5308360965853114
2025-12-15,0.29539999533741845
2025-12-16,0.2744021925946849
2025-12-17,0.543996221367257
2025-12-18,0.3434627954653755
2025-12-19,0.40546955790659744
2025-12-22,0.31270927275246185
2025-12-23,0.2801675858447923
2025-12-24,0.18854633043496183
2025-12-26,0.15560885391880908
2025-12-29,0.24825123125058157
2025-12-30,0.21480704782885052
2025-12-31,0.4207511421578576
2026-01-02,0.45626961853877335
2026-01-05,0.37124892867717507
2026-01-06,0.34563708881185573
2026-01-07,0.30510912677796753
2026-01-08,0.34507855129732645
2026-01-09,0.25733184019417676
2026-01-12,0.12148818709855469
2026-01-13,0.24985300406895905
2026-01-14,0.24851570083890084
2026-01-15,0.2584164029709738
2026-01-16,0.14403215420192494
2026-01-20,0.4749619630681585
2026-01-21,0.5287686196527916
2026-01-22,0.2147409837943972
2026-01-23,0.37085232077156927
2026-01-26,0.2011553651421344
2026-01-27,0.2161071127034654
2026-01-28,0.20736834126362724
2026-01-29,0.29046703352813896
2026-01-30,0.3685738914581026
2026-02-02,0.316233778660472
2026-02-03,0.427151029889843
2026-02-04,0.4211208109815505
2026-02-05,0.48811267154530724
2026-02-06,0.6416724091136444
2026-02-09,0.26386413025435995
2026-02-10,0.170253530341967
2026-02-11,0.2746497833140522
2026-02-12,0.4258203416295342
2026-02-13,0.2145537280920381
2026-02-17,0.1564567717170421
2026-02-18,0.22912879561265231
2026-02-19,0.12000173323504182
2026-02-20,0.1429704013123826
2026-02-23,0.5918193277414227
2026-02-24,0.2569709946494012
2026-02-25,0.255003879262076
2026-02-26,0.23006656502642775
2026-02-27,0.3609767480178515
2026-03-02,0.17681046790003263
2026-03-03,0.444888446079746
2026-03-04,0.2769976781126493
2026-03-05,0.38867265245129734
2026-03-06,0.5473155146733679
2026-03-09,0.39645757080634125
2026-03-10,0.28654927894821824
2026-03-11,0.16206982016912885
2026-03-12,0.5548189332549727
2026-03-13,0.11200858940686986
2026-03-16,0.28249985653134513
2026-03-17,0.22464641317186151
2026-03-18,0.4132580835631203
2026-03-19,0.22127078760564922
2026-03-20,0.5823803057608817
2026-03-23,0.503311328994372
2026-03-24,0.4260130737962935
2026-03-25,0.2426259557952435
2026-03-26,0.6249069978918054
2026-03-27,0.624360997382146
2026-03-30,0.560083427802083
2026-03-31,0.8086105537022381
2026-04-01,0.3647563303075825
2026-04-02,0.20758385408637836
2026-04-06,0.15687022698174224
2026-04-07,0.1377639400754378
2026-04-08,0.7422863001665245
2026-04-09,0.33334210204996406
2026-04-10,0.3618894533254292
2026-04-13,0.5220732905710457
2026-04-14,0.38659149242460533
2026-04-15,0.4065620949055355
2026-04-16,0.20171802934372374
