,R2
2022-03-08,0.38687823788901743
2022-03-09,0.8431238197431656
2022-03-10,0.37870988631403446
2022-03-11,0.565178127343136
2022-03-14,0.3994752379800224
2022-03-15,0.7849156677859672
2022-03-16,0.8115036139578802
2022-03-17,0.606532813628113
2022-03-18,0.6589497502730142
2022-03-21,0.6006084159109373
2022-03-22,0.6412808295071303
2022-03-23,0.6372627240335409
2022-03-24,0.6863485169967192
2022-03-25,0.5464215606287668
2022-03-28,0.5057921031816714
2022-03-29,0.6811970257001443
2022-03-30,0.6345945309004404
2022-03-31,0.6465587885241748
2022-04-01,0.4979104935573626
2022-04-04,0.5925926459864986
2022-04-05,0.7303992212103342
2022-04-06,0.755713065773867
2022-04-07,0.442226996267582
2022-04-08,0.5091833399527919
2022-04-11,0.6634243287380173
2022-04-12,0.36463317082917146
2022-04-13,0.6681637262347532
2022-04-14,0.5830316148477709
2022-04-18,0.3779363477340616
2022-04-19,0.7691602214357387
2022-04-20,0.5498588074391986
2022-04-21,0.6703657390308136
2022-04-22,0.7753717967503375
2022-04-25,0.5070754411454749
2022-04-26,0.8195486397903652
2022-04-27,0.21975098876420984
2022-04-28,0.603471168644337
2022-04-29,0.8208888019705144
2022-05-02,0.5775229740979567
2022-05-03,0.3436069939695925
2022-05-04,0.7519078362773726
2022-05-05,0.8450179494730753
2022-05-06,0.49176480685262747
2022-05-09,0.8392149669161798
2022-05-10,0.3637569189795913
2022-05-11,0.6822746896325955
2022-05-12,0.43985355360520506
2022-05-13,0.8262654192707535
2022-05-16,0.6259669457948245
2022-05-17,0.7316509584798861
2022-05-18,0.8679381435866353
2022-05-19,0.38490179053917595
2022-05-20,0.3028291151676725
2022-05-23,0.6512657597937475
2022-05-24,0.7316035782203958
2022-05-25,0.6589203290784038
2022-05-26,0.793384545883957
2022-05-27,0.8225774752340773
2022-05-31,0.45239000837907783
2022-06-01,0.5361045798075794
2022-06-02,0.7642940741279762
2022-06-03,0.7529330443631583
2022-06-06,0.2321167943087714
2022-06-07,0.5608596193682316
2022-06-08,0.6353980103585279
2022-06-09,0.8111454730244723
2022-06-10,0.8781221504732101
2022-06-13,0.9231675699972027
2022-06-14,0.27791346591016775
2022-06-15,0.7114295081877408
2022-06-16,0.9104221759366863
2022-06-17,0.5743864628175018
2022-06-21,0.7054670094083756
2022-06-22,0.488153491099268
2022-06-23,0.661453535240234
2022-06-24,0.8474025046433903
2022-06-27,0.554347487159967
2022-06-28,0.787996063143405
2022-06-29,0.5575053766837943
2022-06-30,0.5303030545015424
2022-07-01,0.6197637295580127
2022-07-05,0.7117802903138546
2022-07-06,0.4780325968688284
2022-07-07,0.7889278548689733
2022-07-08,0.3257031475724056
2022-07-11,0.7580956165497567
2022-07-12,0.4969987231741043
2022-07-13,0.33950767514177616
2022-07-14,0.5339846293620859
2022-07-15,0.7884921469551323
2022-07-18,0.5979784429114031
2022-07-19,0.901414646943762
2022-07-20,0.6647827215761399
2022-07-21,0.48330918231236786
2022-07-22,0.5757387037900656
2022-07-25,0.4861021485064715
2022-07-26,0.6350511863191621
2022-07-27,0.7615060573411915
2022-07-28,0.4448092169411837
2022-07-29,0.4683214234117855
2022-08-01,0.35953150377557364
2022-08-02,0.30660303343987083
2022-08-03,0.4709886662958056
2022-08-04,0.2695352154074596
2022-08-05,0.24101384903484024
2022-08-08,0.2890289483894043
2022-08-09,0.577665517692459
2022-08-10,0.8122762944128354
2022-08-11,0.43382916839397934
2022-08-12,0.7420338978296729
2022-08-15,0.3397630606468569
2022-08-16,0.4450581910771437
2022-08-17,0.6680368177049092
2022-08-18,0.47841474929520755
2022-08-19,0.7433654517629581
2022-08-22,0.859069402147205
2022-08-23,0.4487312518471679
2022-08-24,0.3158784929823807
2022-08-25,0.7455604486881624
2022-08-26,0.9224411206109507
2022-08-29,0.5272060479126114
2022-08-30,0.696255837648718
2022-08-31,0.40169316617151307
2022-09-01,0.49535751890499224
2022-09-02,0.6566489542752877
2022-09-06,0.3046090694118073
2022-09-07,0.8102333901266989
2022-09-08,0.5025620359554712
2022-09-09,0.7565458376440513
2022-09-12,0.5305397585476943
2022-09-13,0.9343125628191687
2022-09-14,0.3603791171587496
2022-09-15,0.464064889876184
2022-09-16,0.505037370434751
2022-09-19,0.47575242959907327
2022-09-20,0.6968239751092358
2022-09-21,0.7553044875963948
2022-09-22,0.72300379609386
2022-09-23,0.7757753820548892
2022-09-26,0.6506281512906732
2022-09-27,0.49215823112811674
2022-09-28,0.7555578343252636
2022-09-29,0.7335100344161218
2022-09-30,0.5344394105525954
2022-10-03,0.8246562876087868
2022-10-04,0.877287794435459
2022-10-05,0.39756431651496327
2022-10-06,0.5766717770365513
2022-10-07,0.8055108442599257
2022-10-10,0.5086527174219881
2022-10-11,0.465472926377813
2022-10-12,0.48388332794684386
2022-10-13,0.7803442770366925
2022-10-14,0.8082065676265409
2022-10-17,0.8461594774127075
2022-10-18,0.612517150208675
2022-10-19,0.48518032027026536
2022-10-20,0.4779517639108165
2022-10-21,0.6507548383755539
2022-10-24,0.4721412717356044
2022-10-25,0.7019800278616279
2022-10-26,0.35632130612149937
2022-10-27,0.23775186228594358
2022-10-28,0.5454131761505727
2022-10-31,0.37066921550933263
2022-11-01,0.10711510636850308
2022-11-02,0.7240461663204227
2022-11-03,0.27494923992918185
2022-11-04,0.42027390331092274
2022-11-07,0.37450810603578266
2022-11-08,0.18637362761400278
2022-11-09,0.669888457696062
2022-11-10,0.9457461283025534
2022-11-11,0.6730487137489063
2022-11-14,0.5386950886796626
2022-11-15,0.4554052888550183
2022-11-16,0.6558073377377616
2022-11-17,0.3835711059783725
2022-11-18,0.447428946668207
2022-11-21,0.44427277070629845
2022-11-22,0.6215496218457364
2022-11-23,0.47455161340524477
2022-11-25,0.3203407488609651
2022-11-28,0.7539663208110001
2022-11-29,0.46580875595689053
2022-11-30,0.7815905456733431
2022-12-01,0.20679786787860477
2022-12-02,0.2712998884259955
2022-12-05,0.7974369005406227
2022-12-06,0.5643762458305372
2022-12-07,0.21887851939750136
2022-12-08,0.40958217847296163
2022-12-09,0.4735248059761419
2022-12-12,0.6871455342969455
2022-12-13,0.4037224541490464
2022-12-14,0.3140005833973395
2022-12-15,0.8351746221938791
2022-12-16,0.5638920008106145
2022-12-19,0.6160995556424417
2022-12-20,0.3934651840359834
2022-12-21,0.6968125791967583
2022-12-22,0.7789434638205822
